category,rank,dimension,mean_delta,std_delta
tempo105,17,208,0.945825,0.773679
tempo105,18,319,0.944218,0.784273
tempo105,19,192,0.940500,0.743224
tempo105,20,10,0.934237,0.800168
tempo105,21,409,0.932277,0.760251
tempo105,22,495,0.929401,0.761389
tempo105,23,318,0.926840,0.742291
tempo105,24,242,0.924699,0.725472
tempo105,25,147,0.924410,0.734413
tempo105,26,387,0.923839,0.729215
tempo105,27,162,0.921384,0.775504
tempo105,28,186,0.919471,0.714217
tempo105,29,137,0.917199,0.725973
tempo105,30,355,0.915336,0.712304
tempo110,1,214,1.153076,1.003919
tempo110,2,469,1.107289,0.954088
tempo110,3,288,1.086054,0.879614
tempo110,4,189,1.039647,0.815114
tempo110,5,174,1.033413,0.829793
tempo110,6,220,1.028353,0.826342
tempo110,7,287,1.001448,0.804030
tempo110,8,482,0.998591,0.814184
tempo110,9,495,0.996887,0.779990
tempo110,10,342,0.994345,0.761746
tempo110,11,291,0.987553,0.801864
tempo110,12,286,0.984070,0.799030
tempo110,13,10,0.976715,0.835472
tempo110,14,242,0.966188,0.783057
tempo110,15,192,0.964819,0.749883
tempo110,16,85,0.963015,0.809271
tempo110,17,319,0.959823,0.819304
tempo110,18,258,0.956579,0.778638
tempo110,19,168,0.950890,0.737025
tempo110,20,483,0.947690,0.764224
tempo110,21,147,0.947170,0.746731
tempo110,22,89,0.946922,0.769705
tempo110,23,137,0.945861,0.757824
tempo110,24,208,0.942563,0.752290
tempo110,25,205,0.940666,0.781639
tempo110,26,104,0.940352,0.765114
tempo110,27,409,0.937440,0.759805
tempo110,28,76,0.935062,0.732811
tempo110,29,492,0.929646,0.731025
tempo110,30,324,0.929175,0.702401
