category,rank,dimension,mean_delta,std_delta
pitchU4_tempo110,18,34,1.175458,0.863974
pitchU4_tempo110,19,495,1.171613,0.862051
pitchU4_tempo110,20,415,1.169243,0.853972
pitchU4_tempo110,21,409,1.167495,0.828209
pitchU4_tempo110,22,471,1.162437,0.855074
pitchU4_tempo110,23,319,1.155473,0.877629
pitchU4_tempo110,24,189,1.153119,0.840973
pitchU4_tempo110,25,408,1.148442,0.836976
pitchU4_tempo110,26,162,1.142856,0.837423
pitchU4_tempo110,27,76,1.141505,0.812411
pitchU4_tempo110,28,41,1.139762,0.871694
pitchU4_tempo110,29,132,1.136482,0.840208
pitchU4_tempo110,30,147,1.135882,0.815873
tempo090,1,214,1.557720,1.181672
tempo090,2,469,1.552761,1.106181
tempo090,3,470,1.444870,1.067658
tempo090,4,104,1.404978,1.068795
tempo090,5,85,1.368208,1.080886
tempo090,6,10,1.360415,1.007911
tempo090,7,242,1.353251,0.964843
tempo090,8,288,1.336372,1.005741
tempo090,9,368,1.322843,0.958124
tempo090,10,342,1.317340,0.951746
tempo090,11,174,1.299913,0.952717
tempo090,12,503,1.263491,0.903266
tempo090,13,34,1.248660,0.871425
tempo090,14,482,1.248386,0.858157
tempo090,15,293,1.241851,0.862753
tempo090,16,319,1.239056,0.885161
tempo090,17,139,1.238995,0.874014
tempo090,18,371,1.238114,0.839471
tempo090,19,359,1.237323,0.879237
tempo090,20,471,1.219594,0.898433
tempo090,21,408,1.215453,0.890314
tempo090,22,415,1.212963,0.890449
tempo090,23,431,1.206813,0.838828
tempo090,24,409,1.201630,0.853313
tempo090,25,147,1.200226,0.843065
tempo090,26,41,1.184165,0.874871
tempo090,27,205,1.170600,0.861599
tempo090,28,28,1.165042,0.813430
tempo090,29,255,1.164628,0.822797
tempo090,30,343,1.164164,0.823286
tempo095,1,214,1.603323,1.204184
tempo095,2,469,1.572564,1.118319
tempo095,3,470,1.413928,1.051928
tempo095,4,288,1.400446,1.051529
tempo095,5,104,1.385874,1.054418
tempo095,6,368,1.353674,0.964432
tempo095,7,10,1.348799,0.991520
tempo095,8,85,1.334876,1.044373
tempo095,9,482,1.318985,0.878583
tempo095,10,174,1.316834,0.946554
tempo095,11,242,1.314508,0.949106
tempo095,12,359,1.294892,0.916821
tempo095,13,342,1.284873,0.930181
tempo095,14,503,1.270779,0.895545
tempo095,15,293,1.250311,0.869792
tempo095,16,409,1.238799,0.867864
tempo095,17,319,1.234008,0.901871
tempo095,18,41,1.230289,0.896706
tempo095,19,371,1.229078,0.847242
tempo095,20,139,1.228767,0.878443
tempo095,21,408,1.206710,0.885029
tempo095,22,415,1.199304,0.869622
tempo095,23,431,1.196447,0.850937
tempo095,24,205,1.193980,0.868487
tempo095,25,147,1.193331,0.823300
tempo095,26,34,1.186808,0.827592
tempo095,27,84,1.183294,0.856352
tempo095,28,471,1.182474,0.852351
tempo095,29,255,1.178754,0.829178
tempo095,30,343,1.176975,0.800994
tempo105,1,469,1.616838,1.086229
tempo105,2,214,1.582870,1.179725
tempo105,3,470,1.432138,1.059977
tempo105,4,104,1.407192,1.071143
tempo105,5,10,1.381518,0.980148
tempo105,6,368,1.365593,0.964632
tempo105,7,85,1.344950,1.047295
tempo105,8,242,1.344906,0.940545
tempo105,9,288,1.334026,1.025312
tempo105,10,482,1.313728,0.890788
tempo105,11,174,1.308224,0.955660
tempo105,12,342,1.293714,0.942733
tempo105,13,359,1.286655,0.915453
tempo105,14,409,1.269828,0.893572
tempo105,15,503,1.265737,0.887330
tempo105,16,293,1.243149,0.858200
tempo105,17,471,1.239430,0.901449
tempo105,18,408,1.234394,0.893965
tempo105,19,371,1.233349,0.849571
tempo105,20,415,1.222661,0.883873
tempo105,21,41,1.218426,0.910643
tempo105,22,147,1.215702,0.865761
tempo105,23,139,1.213338,0.865196
tempo105,24,431,1.207528,0.854181
tempo105,25,319,1.205168,0.885030
tempo105,26,255,1.202830,0.821865
tempo105,27,132,1.193778,0.866103
tempo105,28,34,1.178779,0.842371
tempo105,29,205,1.170302,0.857670
tempo105,30,432,1.169450,0.828489
tempo110,1,214,1.597517,1.195265
tempo110,2,469,1.586969,1.102663
tempo110,3,104,1.436620,1.078413
tempo110,4,470,1.427360,1.036998
tempo110,5,288,1.385339,1.033160
tempo110,6,10,1.366005,1.010865
tempo110,7,368,1.365405,0.984053
tempo110,8,174,1.355596,0.969728
tempo110,9,85,1.341122,1.062875
tempo110,10,242,1.335067,0.947956
tempo110,11,359,1.310199,0.920672
tempo110,12,482,1.299412,0.874218
tempo110,13,342,1.288602,0.929038
tempo110,14,503,1.278863,0.884864
tempo110,15,319,1.248699,0.924785
tempo110,16,371,1.237701,0.868586
