category,rank,dimension,mean_delta,std_delta
tempo_up_large,15,612,1.695447,1.376148
tempo_up_large,16,427,1.693513,1.364842
tempo_up_large,17,238,1.680027,1.395477
tempo_up_large,18,834,1.670236,1.430539
tempo_up_large,19,995,1.669863,1.342976
tempo_up_large,20,640,1.662258,1.242771
tempo_up_large,21,501,1.641745,1.340911
tempo_up_large,22,563,1.605242,1.318753
tempo_up_large,23,994,1.603084,1.301889
tempo_up_large,24,140,1.589785,1.323662
tempo_up_large,25,47,1.580405,1.278226
tempo_up_large,26,66,1.572971,1.334694
tempo_up_large,27,45,1.569491,1.292575
tempo_up_large,28,145,1.565071,1.316257
tempo_up_large,29,57,1.562145,1.249693
tempo_up_large,30,1006,1.558444,1.347830
