category,rank,dimension,mean_delta,std_delta
tempo095,11,85,1.165217,0.820371
tempo095,12,482,1.154036,0.876843
tempo095,13,104,1.149404,0.847632
tempo095,14,368,1.145865,0.839509
tempo095,15,286,1.139201,0.813820
tempo095,16,355,1.136672,0.812693
tempo095,17,245,1.136014,0.806970
tempo095,18,255,1.132622,0.838969
tempo095,19,168,1.129782,0.816371
tempo095,20,76,1.124006,0.842644
tempo095,21,287,1.122446,0.762649
tempo095,22,510,1.119367,0.862421
tempo095,23,242,1.119356,0.831621
tempo095,24,470,1.117837,0.761977
tempo095,25,371,1.113952,0.821483
tempo095,26,147,1.112337,0.813064
tempo095,27,415,1.107990,0.772675
tempo095,28,258,1.105877,0.784629
tempo095,29,264,1.102830,0.793570
tempo095,30,89,1.100013,0.854978
tempo105,1,214,1.365795,1.052486
tempo105,2,469,1.345100,1.005631
tempo105,3,288,1.266281,1.006308
tempo105,4,220,1.232625,0.908842
tempo105,5,242,1.200564,0.849390
tempo105,6,174,1.194938,0.883114
tempo105,7,291,1.169413,0.823817
tempo105,8,286,1.163121,0.886999
tempo105,9,189,1.161325,0.855751
tempo105,10,85,1.158498,0.816846
tempo105,11,208,1.155557,0.899682
tempo105,12,470,1.143694,0.815048
tempo105,13,76,1.143484,0.823655
tempo105,14,482,1.132004,0.844347
tempo105,15,510,1.130421,0.871301
tempo105,16,10,1.128740,0.816193
tempo105,17,104,1.126035,0.796681
tempo105,18,319,1.123677,0.864035
tempo105,19,368,1.121881,0.834018
tempo105,20,409,1.118619,0.827431
tempo105,21,287,1.118356,0.781396
tempo105,22,503,1.114660,0.828020
tempo105,23,355,1.109799,0.810363
tempo105,24,342,1.109672,0.843874
tempo105,25,147,1.108193,0.810370
tempo105,26,89,1.105884,0.872904
tempo105,27,58,1.098721,0.817697
tempo105,28,245,1.091137,0.814170
tempo105,29,210,1.090159,0.801251
tempo105,30,168,1.089765,0.788921
tempo110,1,469,1.411911,1.120939
tempo110,2,286,1.347401,0.929911
tempo110,3,214,1.344493,1.033174
tempo110,4,120,1.286483,0.877253
tempo110,5,259,1.282445,0.903907
tempo110,6,245,1.254734,0.852097
tempo110,7,147,1.249773,0.901916
tempo110,8,317,1.245158,0.845455
tempo110,9,242,1.243312,0.914443
tempo110,10,220,1.233237,0.907029
tempo110,11,288,1.219856,0.958408
