category,rank,dimension,mean_delta,std_delta
tempo090,11,477,2.460749,1.418650
tempo090,12,828,2.455053,1.471862
tempo090,13,189,2.331523,1.394737
tempo090,14,145,2.325017,1.586117
tempo090,15,458,2.287003,1.509711
tempo090,16,551,2.276102,1.928208
tempo090,17,219,2.251308,1.362548
tempo090,18,652,2.243574,1.383070
tempo090,19,400,2.234885,1.525878
tempo090,20,995,2.225742,2.243734
tempo090,21,941,2.200158,1.231503
tempo090,22,356,2.195802,1.786724
tempo090,23,663,2.192291,1.510890
tempo090,24,450,2.168688,1.151386
tempo090,25,12,2.168227,1.629968
tempo090,26,45,2.166338,1.244645
tempo090,27,70,2.162803,1.419855
tempo090,28,553,2.160800,1.561985
tempo090,29,6,2.154239,1.286877
tempo090,30,933,2.152825,1.304598
tempo095,1,963,2.555569,1.977458
tempo095,2,45,2.538127,1.854455
tempo095,3,4,2.528865,1.912332
tempo095,4,629,2.503065,1.826875
tempo095,5,551,2.435008,1.808280
tempo095,6,400,2.384349,1.814407
tempo095,7,880,2.336360,1.692037
tempo095,8,652,2.253124,1.540856
tempo095,9,612,2.231164,1.787794
tempo095,10,290,2.219654,1.580696
tempo095,11,70,2.202537,1.686548
tempo095,12,757,2.198205,1.725733
tempo095,13,1001,2.170040,1.623931
tempo095,14,834,2.167205,1.653816
tempo095,15,67,2.151747,1.478422
tempo095,16,995,2.109669,1.725710
tempo095,17,941,2.099328,1.541208
tempo095,18,355,2.095326,1.546150
tempo095,19,698,2.090599,1.613587
tempo095,20,387,2.075119,1.462099
tempo095,21,345,2.071029,1.527333
tempo095,22,442,2.041536,1.395580
tempo095,23,640,2.032907,1.459322
tempo095,24,562,2.030227,1.489619
tempo095,25,1010,2.000933,1.314178
tempo095,26,427,1.980653,1.583161
tempo095,27,443,1.974541,1.473668
tempo095,28,689,1.974308,1.485321
tempo095,29,994,1.929314,1.483602
tempo095,30,663,1.925274,1.437066
tempo105,1,45,2.597334,1.824747
tempo105,2,551,2.431373,1.707808
tempo105,3,880,2.422557,1.905036
tempo105,4,400,2.378474,1.815467
tempo105,5,4,2.366517,1.862244
tempo105,6,629,2.356479,1.807123
tempo105,7,290,2.337836,1.682625
tempo105,8,757,2.275054,1.734865
tempo105,9,963,2.266100,1.820889
tempo105,10,941,2.167083,1.667568
tempo105,11,698,2.165790,1.550688
tempo105,12,834,2.160756,1.654769
tempo105,13,70,2.156681,1.666770
tempo105,14,652,2.148532,1.446211
tempo105,15,1001,2.129936,1.614991
tempo105,16,355,2.085529,1.566221
tempo105,17,612,2.041834,1.600435
tempo105,18,345,2.040423,1.517294
tempo105,19,470,2.032437,1.529710
tempo105,20,994,2.027785,1.516945
tempo105,21,427,2.015164,1.553042
tempo105,22,689,2.015095,1.485663
tempo105,23,995,2.009272,1.568095
tempo105,24,67,2.006145,1.414113
tempo105,25,387,1.997323,1.455431
tempo105,26,87,1.979587,1.376943
tempo105,27,640,1.975440,1.493650
tempo105,28,443,1.966622,1.497885
tempo105,29,145,1.950593,1.538316
tempo105,30,238,1.930482,1.490475
tempo110,1,45,2.629095,1.872817
tempo110,2,551,2.436559,1.747482
tempo110,3,4,2.384057,1.831173
tempo110,4,880,2.381738,1.863165
tempo110,5,400,2.338771,1.794952
tempo110,6,757,2.312547,1.735878
tempo110,7,290,2.310322,1.647531
tempo110,8,963,2.299048,1.825225
tempo110,9,629,2.297252,1.774439
tempo110,10,70,2.214328,1.683657
tempo110,11,941,2.190118,1.648455
tempo110,12,698,2.160038,1.607515
tempo110,13,834,2.146788,1.607039
tempo110,14,652,2.105931,1.430871
tempo110,15,345,2.085276,1.530714
tempo110,16,1001,2.065410,1.551216
tempo110,17,355,2.052511,1.566573
tempo110,18,995,2.045814,1.567506
tempo110,19,470,2.033686,1.515472
tempo110,20,387,2.027738,1.488916
tempo110,21,67,2.026924,1.402574
tempo110,22,612,2.026531,1.565638
tempo110,23,87,2.018941,1.413364
tempo110,24,994,2.008863,1.521947
tempo110,25,427,2.000291,1.543622
tempo110,26,689,1.997897,1.456763
tempo110,27,145,1.984883,1.560412
tempo110,28,640,1.961742,1.451315
tempo110,29,140,1.953142,1.568394
tempo110,30,443,1.949757,1.494144
