category,rank,dimension,mean_delta,std_delta
tempo_down_large,30,822,1.933522,1.339357
tempo_up_large,1,45,2.613217,1.849006
tempo_up_large,2,551,2.433967,1.727760
tempo_up_large,3,880,2.402150,1.884327
tempo_up_large,4,4,2.375287,1.846797
tempo_up_large,5,400,2.358623,1.805349
tempo_up_large,6,629,2.326868,1.791100
tempo_up_large,7,290,2.324078,1.665227
tempo_up_large,8,757,2.293804,1.735472
tempo_up_large,9,963,2.282577,1.823133
tempo_up_large,10,70,2.185507,1.675482
tempo_up_large,11,941,2.178600,1.658079
tempo_up_large,12,698,2.162915,1.579360
tempo_up_large,13,834,2.153772,1.631093
tempo_up_large,14,652,2.127230,1.438719
tempo_up_large,15,1001,2.097671,1.583753
tempo_up_large,16,355,2.069019,1.566484
tempo_up_large,17,345,2.062851,1.524184
tempo_up_large,18,612,2.034183,1.583151
tempo_up_large,19,470,2.033058,1.522608
tempo_up_large,20,995,2.027544,1.567906
tempo_up_large,21,994,2.018323,1.519477
tempo_up_large,22,67,2.016534,1.408393
tempo_up_large,23,387,2.012533,1.472347
tempo_up_large,24,427,2.007730,1.548356
tempo_up_large,25,689,2.006495,1.471309
tempo_up_large,26,87,1.999263,1.395411
tempo_up_large,27,640,1.968591,1.472650
tempo_up_large,28,145,1.967737,1.549498
tempo_up_large,29,443,1.958187,1.496039
tempo_up_large,30,140,1.935661,1.562585
