category,rank,dimension,mean_delta,std_delta
pitchU4_tempo110,25,76,1.035067,0.770629
pitchU4_tempo110,26,409,1.034482,0.775155
pitchU4_tempo110,27,89,1.032798,0.816792
pitchU4_tempo110,28,492,1.031483,0.772256
pitchU4_tempo110,29,192,1.028284,0.768525
pitchU4_tempo110,30,415,1.027628,0.749786
tempo090,1,214,1.221407,1.026962
tempo090,2,469,1.200173,0.997652
tempo090,3,288,1.158757,0.935429
tempo090,4,174,1.125663,0.930704
tempo090,5,342,1.061305,0.806425
tempo090,6,220,1.057842,0.846557
tempo090,7,319,1.053777,0.850377
tempo090,8,287,1.052965,0.810351
tempo090,9,291,1.039121,0.809869
tempo090,10,10,1.038619,0.871102
tempo090,11,286,1.036595,0.850243
tempo090,12,76,1.031707,0.786479
tempo090,13,147,1.030994,0.780690
tempo090,14,205,1.030958,0.820556
tempo090,15,189,1.028836,0.802129
tempo090,16,85,1.017316,0.821467
tempo090,17,258,1.000525,0.801631
tempo090,18,482,0.999983,0.822443
tempo090,19,89,0.999540,0.842325
tempo090,20,415,0.996088,0.796791
tempo090,21,104,0.991508,0.787080
tempo090,22,264,0.990691,0.755708
tempo090,23,245,0.988746,0.798360
tempo090,24,487,0.982354,0.779121
tempo090,25,162,0.975416,0.772752
tempo090,26,409,0.972311,0.765225
tempo090,27,503,0.972254,0.788722
tempo090,28,440,0.971817,0.757123
tempo090,29,492,0.971153,0.776930
tempo090,30,177,0.965279,0.752010
tempo095,1,469,1.241950,1.020256
tempo095,2,214,1.210900,0.986859
tempo095,3,288,1.200375,0.954927
tempo095,4,174,1.151670,0.918597
tempo095,5,342,1.092266,0.866001
tempo095,6,319,1.082198,0.879360
tempo095,7,220,1.070532,0.882440
tempo095,8,189,1.066834,0.850295
tempo095,9,76,1.066654,0.839356
tempo095,10,10,1.060410,0.876498
tempo095,11,258,1.050368,0.818225
tempo095,12,291,1.046246,0.809793
tempo095,13,85,1.033398,0.812042
tempo095,14,286,1.032096,0.852906
tempo095,15,287,1.021724,0.755471
tempo095,16,482,1.021675,0.823370
tempo095,17,89,1.019862,0.797696
tempo095,18,147,1.006671,0.787128
