category,rank,dimension,mean_delta,std_delta
tempo090,1,288,1.241527,0.968335
tempo090,2,214,1.240971,1.069505
tempo090,3,469,1.198272,1.010596
tempo090,4,174,1.130272,0.903262
tempo090,5,205,1.117482,0.865824
tempo090,6,220,1.106788,0.891448
tempo090,7,189,1.091908,0.863171
tempo090,8,245,1.082740,0.821547
tempo090,9,10,1.068203,0.862114
tempo090,10,85,1.067626,0.835097
tempo090,11,286,1.057556,0.819431
tempo090,12,291,1.055547,0.813897
tempo090,13,319,1.043374,0.875805
tempo090,14,258,1.041293,0.835674
tempo090,15,242,1.036976,0.797984
tempo090,16,76,1.033897,0.815471
tempo090,17,104,1.033620,0.803452
tempo090,18,482,1.033483,0.814942
tempo090,19,342,1.031871,0.826378
tempo090,20,147,1.026050,0.790085
tempo090,21,503,1.023273,0.800454
tempo090,22,162,1.021122,0.789794
tempo090,23,264,1.020560,0.757361
tempo090,24,409,1.017344,0.788176
tempo090,25,287,1.015875,0.806169
tempo090,26,89,1.012810,0.805415
tempo090,27,470,1.006868,0.806349
tempo090,28,487,0.982397,0.756204
tempo090,29,415,0.981262,0.772959
tempo090,30,368,0.981000,0.771551
tempo095,1,214,1.262120,1.054950
tempo095,2,288,1.167686,0.955398
tempo095,3,469,1.156098,1.000274
tempo095,4,220,1.083321,0.862249
tempo095,5,174,1.077972,0.856757
tempo095,6,205,1.075187,0.868713
tempo095,7,291,1.074501,0.799080
tempo095,8,319,1.073728,0.872188
tempo095,9,189,1.066889,0.828724
tempo095,10,258,1.065323,0.811714
tempo095,11,342,1.063462,0.821281
tempo095,12,287,1.039232,0.823107
tempo095,13,245,1.035977,0.775402
tempo095,14,85,1.032692,0.779917
tempo095,15,264,1.027843,0.781267
tempo095,16,489,1.017489,0.776776
tempo095,17,10,1.016348,0.847900
tempo095,18,409,1.015749,0.823248
tempo095,19,470,1.010108,0.806435
tempo095,20,104,1.009867,0.767753
tempo095,21,147,1.007465,0.766768
tempo095,22,162,1.005952,0.789770
tempo095,23,76,1.005082,0.797515
tempo095,24,186,1.002080,0.783883
tempo095,25,286,0.993570,0.798816
tempo095,26,242,0.991390,0.777618
tempo095,27,415,0.990132,0.783993
tempo095,28,482,0.982507,0.781374
tempo095,29,495,0.981732,0.786861
tempo095,30,181,0.980537,0.735992
tempo105,1,214,1.247925,1.048111
tempo105,2,469,1.217514,1.009761
tempo105,3,288,1.165218,0.942574
tempo105,4,205,1.114295,0.885297
tempo105,5,220,1.110914,0.880257
tempo105,6,189,1.092191,0.847144
tempo105,7,342,1.091709,0.847310
tempo105,8,319,1.070452,0.853711
tempo105,9,174,1.067961,0.862671
tempo105,10,286,1.062458,0.831900
tempo105,11,85,1.055196,0.834492
tempo105,12,104,1.051040,0.823043
tempo105,13,264,1.035116,0.769070
tempo105,14,10,1.033476,0.838780
tempo105,15,258,1.028996,0.811260
tempo105,16,291,1.026543,0.766300
tempo105,17,242,1.023849,0.808006
tempo105,18,245,1.022831,0.782980
