category,rank,dimension,mean_delta,std_delta
tempo_down_large,24,431,1.201635,0.844920
tempo_down_large,25,471,1.201039,0.875892
tempo_down_large,26,147,1.196776,0.833248
tempo_down_large,27,205,1.182290,0.865128
tempo_down_large,28,255,1.171695,0.826023
tempo_down_large,29,343,1.170571,0.812240
tempo_down_large,30,28,1.169417,0.824078
tempo_up_large,1,469,1.601902,1.094578
tempo_up_large,2,214,1.590193,1.187541
tempo_up_large,3,470,1.429749,1.048553
tempo_up_large,4,104,1.421903,1.074885
tempo_up_large,5,10,1.373760,0.995656
tempo_up_large,6,368,1.365502,0.974391
tempo_up_large,7,288,1.359682,1.029564
tempo_up_large,8,85,1.343036,1.055115
tempo_up_large,9,242,1.339988,0.944269
tempo_up_large,10,174,1.331913,0.963009
tempo_up_large,11,482,1.306571,0.882570
tempo_up_large,12,359,1.298430,0.918142
tempo_up_large,13,342,1.291160,0.935914
tempo_up_large,14,503,1.272298,0.886123
tempo_up_large,15,409,1.252556,0.878042
tempo_up_large,16,371,1.235525,0.859134
tempo_up_large,17,471,1.231800,0.892464
tempo_up_large,18,319,1.226933,0.905387
tempo_up_large,19,41,1.226512,0.908517
tempo_up_large,20,139,1.225241,0.871724
tempo_up_large,21,408,1.222063,0.885238
tempo_up_large,22,415,1.218940,0.875452
tempo_up_large,23,147,1.212776,0.849456
tempo_up_large,24,293,1.210259,0.851178
tempo_up_large,25,431,1.208685,0.853523
tempo_up_large,26,34,1.200241,0.848634
tempo_up_large,27,255,1.193676,0.824952
tempo_up_large,28,205,1.189669,0.874300
tempo_up_large,29,132,1.187196,0.859581
tempo_up_large,30,189,1.178204,0.838927
