pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,43,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_43s.wav,1.105749249458313,0.6113415360450745,0.8270418268670627,0.7835577767778502
3,43,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_43s.wav,1.1171516180038452,0.6240145564079285,0.817371548409647,0.7998008145482237
3,43,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_43s.wav,1.145571231842041,0.6561675071716309,0.7893510427589421,0.8410113214937175
3,43,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_43s.wav,1.1581737995147705,0.6706840395927429,0.7735057672142608,0.8596171926798878
3,43,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_43s.wav,1.1553442478179932,0.6674107313156128,0.776884539205406,0.8554217863397114
3,43,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_43s.wav,1.1474589109420776,0.6583316922187805,0.787370383315857,0.8437851621770298
3,43,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_43s.wav,1.1121011972427368,0.6183851957321167,0.8216823954328323,0.7925856507228518
3,43,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_43s.wav,1.1465017795562744,0.6572338342666626,0.788069439589887,0.8423780352513108
3,43,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_43s.wav,1.1860722303390503,0.7033842206001282,0.7350576721426074,0.9015290858192587
3,43,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_43s.wav,1.2502235174179075,0.7815299034118652,0.6153442852149598,1.0016885774920725
3,66,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_66s.wav,1.2377251386642456,0.7659820914268494,0.6443551205872073,0.9817609130452045
3,66,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_66s.wav,1.2571780681610107,0.790248692035675,0.5989164627752535,1.0128634678397237
3,66,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_66s.wav,1.2139182090759275,0.7367991209030151,0.6918909472212513,0.9443570362346109
3,66,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_66s.wav,1.2214889526367188,0.7460180521011353,0.676628218571595,0.9561729604078611
3,66,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_66s.wav,1.2468043565750122,0.7772610187530518,0.6237329605033205,0.996217138737526
